"Endpoint Name","Site","Last Logged In User","OS Username","Group","Tags","Domain","Account","Console Visible IP","Agent Version","Serial Number","Subscribed On","Device Type","Model Name","OS","OS Version","Architecture","Memory","CPU Count","CPU Type","Core Count","Management Connectivity","Network Status","Update Status","Scan Status","Last Reported IP","Pending Uninstall","Disk Encryption","Agent UUID","Agent ID","Customer Identifier","Console Migration Status","Operational State","Operational State Expiration","Last Reboot Date","Installer Type","Reboot Required due to Threat","User Action Required","Remote Profiling State","Remote Profiling Expiration","Storage Type","Storage Name","Cloud Account","Cloud Location","Cloud Network","Cloud Image","Cloud Tags","Cloud Instance Size","Cloud Instance ID","Cloud Security Group","Cluster Name","K8s Type","K8s Version","Agent Namespace","Agent Pod Name","K8s Node Name","K8s Node Labels","ECS Type","ECS Version","ECS Cluster Name","ECS Task Arn","ECS Task Availability Zone","ECS Service Name","ECS Service Arn","ECS Task Definition Family","ECS Task Definition Revision","ECS Task Definition Arn","Is Uninstalled","Decommissioned at","Missing Permissions"
"SHOMWBCMSGRU01","Default site","N/A","root","SERVIDORES LINUX","None","unknown","GRUPO INVEPAR","177.130.117.155","24.1.1.16","N/A","Mar 08, 2024 03:02:47 PM","server","VMware, Inc. VMware Virtual Platform","Linux","Linux,Red Hat Enterprise release 8.10 (Ootpa) 4.18.0-553.16.1.el8_10.x86_64","64 bit","17 GB",4,"Intel(R) Xeon(R) CPU E5-4640 0 @ 2.40GHz",4,"Online","Connected","Up to date","Completed( Mar 08, 2024 04:22:59 PM )","172.31.52.32","No","Off","ba2b9d65-9be0-94ea-6b08-976bf095e278",1901541132669019922,"N/A","N/A","Not disabled","N/A","Oct 03, 2024 11:02:15 AM","RPM","No","No","disabled","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","No","N/A","N/A"
"SPRDAPRMAGRU04.GRU.LOCAL","Default site","N/A","root","SERVIDORES DMZ","ACN : AMS, Impacto : C-Maior","unknown","GRUPO INVEPAR","200.174.72.155","23.1.1.7","N/A","Oct 02, 2023 01:12:53 PM","server","VMware, Inc. VMware Virtual Platform","Linux","Linux,Ubuntu 20.04.1 LTS 5.4.0-187-generic","64 bit","4 GB",1,"Intel(R) Xeon(R) Gold 6348 CPU @ 2.60GHz",2,"Online","Connected","Up to date","Completed( Oct 02, 2023 02:52:34 PM )","192.168.0.36","No","Off","562a761f-996d-6972-afe2-3d2d5da8eade",1786971257044218595,"N/A","N/A","Not disabled","N/A","Jul 02, 2024 02:18:23 PM","DEB","No","No","disabled","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","No","N/A","N/A"
"SPRDAPRPGRU13","Default site","N/A","root","SERVIDORES DMZ","None","unknown","GRUPO INVEPAR","177.130.117.155","23.1.1.7","N/A","Sep 21, 2023 08:51:18 PM","server","VMware, Inc. VMware Virtual Platform","Linux","Linux,Ubuntu 22.04.4 LTS 5.15.0-105-generic","64 bit","4 GB",1,"Intel(R) Xeon(R) CPU E5-4620 v2 @ 2.60GHz",2,"Online","Connected","Up to date","Completed( Sep 21, 2023 10:04:46 PM )","192.168.0.59","No","Off","87e40c27-a327-1891-8181-984ed82046a3",1779229447152299355,"N/A","N/A","Not disabled","N/A","Apr 23, 2024 02:38:37 PM","DEB","No","No","disabled","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","No","N/A","N/A"
"SPRDAPRPGRU12","Default site","N/A","root","SERVIDORES DMZ","ACN  : CMS, Impacto : B-Perigoso","unknown","GRUPO INVEPAR","200.174.72.155","22.3.3.11","N/A","Sep 21, 2023 08:50:04 PM","server","VMware, Inc. VMware Virtual Platform","Linux","Linux,Ubuntu 22.04.4 LTS 5.15.0-122-generic","64 bit","8 GB",1,"Intel(R) Xeon(R) Gold 6348 CPU @ 2.60GHz",2,"Online","Connected","Up to date","Completed( Sep 21, 2023 10:04:34 PM )","192.168.0.60","No","Off","87f5c393-bebb-6fa6-ab1d-c76c18adf5f1",1779228829071096663,"N/A","N/A","Not disabled","N/A","Oct 10, 2024 04:58:53 AM","DEB","No","No","disabled","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","No","N/A","N/A"
"shomapotrsgru01","Default site","N/A","root","SERVIDORES LINUX","None","unknown","GRUPO INVEPAR","177.130.117.155","23.1.1.7","N/A","Jun 02, 2023 07:49:20 PM","server","VMware, Inc. VMware Virtual Platform","Linux","Linux,Ubuntu 20.04.6 LTS 5.4.0-190-generic","64 bit","14 GB",2,"Intel(R) Xeon(R) CPU E5-2620 v2 @ 2.10GHz",8,"Online","Connected","Out of date","Completed( Jun 04, 2023 12:57:10 AM )","10.36.52.49","No","Off","57c70e83-bfbb-5c4c-bf38-c94aa17bffde",1698748154752467790,"N/A","N/A","Not disabled","N/A","Aug 06, 2024 05:44:06 PM","DEB","No","No","disabled","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","No","N/A","N/A"
"SHOMTESTGRU03","Default site","N/A","root","SERVIDORES LINUX","None","unknown","GRUPO INVEPAR","177.130.117.155","23.1.1.7","N/A","Apr 21, 2023 08:10:37 AM","server","VMware, Inc. VMware Virtual Platform","Linux","Linux,Red Hat Enterprise release 8.10 (Ootpa) 4.18.0-553.8.1.el8_10.x86_64","64 bit","4 GB",2,"Intel(R) Xeon(R) CPU E5-2620 v2 @ 2.10GHz",2,"Online","Connected","Up to date","Completed( Apr 21, 2023 09:16:00 AM )","10.36.52.130","No","Off","57a1fa0e-884a-a536-0b94-fa26ac4b4133",1667955895877959814,"N/A","N/A","Not disabled","N/A","Aug 07, 2024 06:55:02 PM","RPM","No","No","disabled","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","No","N/A","N/A"
"SUATBDORAGRU01","Default site","N/A","root","SERVIDORES LINUX","None","unknown","GRUPO INVEPAR","200.174.72.155","23.1.1.7","N/A","Apr 21, 2023 08:03:42 AM","server","VMware, Inc. VMware Virtual Platform","Linux","Linux,Red Hat Enterprise release 8.10 (Ootpa) 4.18.0-553.8.1.el8_10.x86_64","64 bit","8 GB",4,"Intel(R) Xeon(R) CPU E5-2620 v2 @ 2.10GHz",4,"Online","Connected","Up to date","Completed( Apr 21, 2023 09:08:56 AM )","10.36.52.144","No","Off","573aa141-06d2-7883-efe7-0e64fcc15ca1",1667952415637246370,"N/A","N/A","Not disabled","N/A","Aug 06, 2024 03:21:38 PM","RPM","No","No","disabled","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","No","N/A","N/A"
"SHOMAPRMAGRU02","Default site","N/A","root","SERVIDORES LINUX","None","unknown","GRUPO INVEPAR","177.130.117.155","23.1.1.7","N/A","Apr 21, 2023 05:50:42 AM","server","VMware, Inc. VMware Virtual Platform","Linux","Linux,Ubuntu 22.04.4 LTS 5.15.0-79-generic","64 bit","2 GB",2,"Intel(R) Xeon(R) CPU E5-2620 v2 @ 2.10GHz",2,"Online","Connected","Out of date","Completed( Apr 21, 2023 07:05:10 AM )","10.36.52.151","No","Off","57fc0789-23f6-8c89-9115-5549e66ab22e",1667885476630885102,"N/A","N/A","Not disabled","N/A","Aug 29, 2024 08:14:48 PM","DEB","No","No","disabled","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","No","N/A","N/A"
"SHOMAPLOGSGRU11","Default site","N/A","root","SERVIDORES LINUX","None","unknown","GRUPO INVEPAR","177.130.117.155","23.1.1.7","N/A","Apr 21, 2023 05:32:36 AM","server","VMware, Inc. VMware Virtual Platform","Linux","Linux,Red Hat Enterprise release 8.7 (Ootpa) 4.18.0-425.3.1.el8.x86_64","64 bit","4 GB",2,"Intel(R) Xeon(R) CPU E5-2620 v2 @ 2.10GHz",2,"Online","Connected","Up to date","Completed( Apr 21, 2023 06:33:32 AM )","10.36.52.253","No","Off","57f79061-75af-5b16-bfa9-e5938ae13758",1667876365369004226,"N/A","N/A","Not disabled","N/A","Sep 23, 2024 05:52:19 PM","RPM","No","No","disabled","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","No","N/A","N/A"
"shomapihsgru01.gru.local","Default site","N/A","root","SERVIDORES LINUX","None","gru.local","GRUPO INVEPAR","200.174.72.155","23.1.1.7","N/A","Apr 21, 2023 05:28:03 AM","server","VMware, Inc. VMware Virtual Platform","Linux","Linux,Red Hat Enterprise release 8.3 (Ootpa) 4.18.0-240.22.1.el8_3.x86_64","64 bit","4 GB",1,"Intel(R) Xeon(R) CPU E5-2620 v2 @ 2.10GHz",1,"Online","Connected","Up to date","Completed( Apr 21, 2023 07:17:05 AM )","10.36.52.48","No","Off","57e2a099-93e3-ad7a-aae6-5d1a04eea8bc",1667874070514178837,"N/A","N/A","Not disabled","N/A","Jan 03, 2024 07:30:34 PM","RPM","No","No","disabled","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","No","N/A","N/A"
"SHOMAPCUPSGRU11","Default site","N/A","root","SERVIDORES LINUX","None","unknown","GRUPO INVEPAR","177.130.117.155","23.1.1.7","N/A","Apr 21, 2023 05:22:36 AM","server","VMware, Inc. VMware Virtual Platform","Linux","Linux,Red Hat Enterprise release 8.7 (Ootpa) 4.18.0-425.3.1.el8.x86_64","64 bit","8 GB",4,"Intel(R) Xeon(R) CPU E5-2620 v2 @ 2.10GHz",4,"Offline","Connected","Up to date","Completed( Apr 21, 2023 06:17:39 AM )","10.36.52.180","No","Off","577b266d-2567-0759-0300-13ba137c4068",1667871333126707362,"N/A","N/A","Not disabled","N/A","Jan 03, 2024 07:28:37 PM","RPM","No","No","disabled","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","No","N/A","N/A"
"SHOMAPELKGRU01","Default site","N/A","root","SERVIDORES LINUX","None","unknown","GRUPO INVEPAR","200.174.72.155","23.1.1.7","N/A","Apr 21, 2023 05:22:00 AM","server","VMware, Inc. VMware Virtual Platform","Linux","Linux,CentOS release 7.9.2009 (Core) 3.10.0-1160.83.1.el7.x86_64","64 bit","8 GB",4,"Intel(R) Xeon(R) CPU E5-2620 v2 @ 2.10GHz",4,"Offline","Connected","Up to date","Completed( Apr 21, 2023 05:40:24 AM )","10.36.52.96","No","Off","579f96fb-a34e-5a88-9143-d52483244051",1667871031220692156,"N/A","N/A","Not disabled","N/A","Jan 03, 2024 07:30:21 PM","RPM","No","No","disabled","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","No","N/A","N/A"
"SHOMAPCMSGRU11","Default site","N/A","root","SERVIDORES LINUX","None","unknown","GRUPO INVEPAR","200.174.72.155","23.1.1.7","N/A","Apr 21, 2023 05:14:40 AM","server","VMware, Inc. VMware Virtual Platform","Linux","Linux,Red Hat Enterprise release 8.7 (Ootpa) 4.18.0-425.3.1.el8.x86_64","64 bit","15 GB",8,"Intel(R) Xeon(R) CPU E5-2620 v2 @ 2.10GHz",8,"Online","Connected","Up to date","Completed( Apr 21, 2023 06:14:20 AM )","10.36.52.182","No","Off","570f4d14-4eb0-4da9-7ae8-4970bc4bf60c",1667867338563635953,"N/A","N/A","Not disabled","N/A","Jan 03, 2024 07:31:18 PM","RPM","No","No","disabled","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","No","N/A","N/A"
"SHOMAPCMSGRU01","Default site","N/A","root","SERVIDORES LINUX","None","unknown","GRUPO INVEPAR","177.130.117.155","23.1.1.7","N/A","Apr 21, 2023 02:52:46 AM","server","VMware, Inc. VMware Virtual Platform","Linux","Linux,Red Hat Enterprise release 8.7 (Ootpa) 4.18.0-425.3.1.el8.x86_64","64 bit","8 GB",3,"Intel(R) Xeon(R) CPU E5-2620 v2 @ 2.10GHz",3,"Online","Connected","Up to date","Completed( Apr 21, 2023 03:51:41 AM )","10.36.52.62","No","Off","5738ae90-5266-69c4-0bd9-623e36fdeb38",1667795914344542603,"N/A","N/A","Not disabled","N/A","Jan 03, 2024 07:30:35 PM","RPM","No","No","disabled","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","No","N/A","N/A"
"SHOMAPBISCCGRU01","Default site","N/A","root","SERVIDORES LINUX","None","unknown","GRUPO INVEPAR","200.174.72.155","23.1.1.7","N/A","Apr 21, 2023 02:25:27 AM","server","VMware, Inc. VMware Virtual Platform","Linux","Linux,Red Hat Enterprise release 8.10 (Ootpa) 4.18.0-425.3.1.el8.x86_64","64 bit","4 GB",2,"Intel(R) Xeon(R) CPU E5-2620 v2 @ 2.10GHz",2,"Online","Connected","Up to date","Completed( Apr 21, 2023 03:32:31 AM )","10.36.52.234","No","Off","57c70b85-59e4-c98b-31e9-d5ef10d781ae",1667782170851101082,"N/A","N/A","Not disabled","N/A","Jan 03, 2024 07:41:15 PM","RPM","No","No","disabled","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","No","N/A","N/A"
"SPRDAPCMSGRU08","Default site","N/A","root","SERVIDORES LINUX","ACN : SAP, Impacto : D-Menor","unknown","GRUPO INVEPAR","177.130.117.155","23.1.1.7","N/A","Apr 16, 2023 04:46:41 PM","server","Dell Inc. PowerEdge M620","Linux","Linux,Red Hat Enterprise release 8.7 (Ootpa) 4.18.0-425.3.1.el8.x86_64","64 bit","63 GB",2,"Intel(R) Xeon(R) CPU E5-2660 v2 @ 2.20GHz",24,"Online","Connected","Up to date","Completed( Apr 16, 2023 06:04:37 PM )","172.31.49.199","No","Off","56059d80-6d0c-c458-d2ca-0d3f4d19fce9",1664591760163744844,"N/A","N/A","Not disabled","N/A","Apr 06, 2023 09:25:25 PM","RPM","No","No","disabled","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","No","N/A","N/A"
"sprdappigru02.gru.local","Default site","N/A","root","SERVIDORES LINUX","ACN : SAP, Impacto : E-insignificante","gru.local","GRUPO INVEPAR","200.174.72.155","23.1.1.7","N/A","Apr 16, 2023 04:34:11 PM","server","Dell Inc. PowerEdge M620","Linux","Linux,Red Hat Enterprise Server release 6.6 (Santiago) 2.6.32-504.8.1.el6.x86_64","64 bit","63 GB",2,"Intel(R) Xeon(R) CPU E5-2630 v2 @ 2.60GHz",12,"Online","Connected","Up to date","Completed( Apr 16, 2023 05:24:32 PM )","172.31.49.168","No","Off","56196fd5-9098-2e80-03aa-ce67e18a9d72",1664585474613049324,"N/A","N/A","Not disabled","N/A","Jul 16, 2024 07:58:30 PM","RPM","No","No","disabled","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","No","N/A","N/A"
"sprdapecgru06","Default site","N/A","root","SERVIDORES LINUX","ACN : SAP, Impacto : A-Catastrófico","unknown","GRUPO INVEPAR","177.130.117.155","23.1.1.7","N/A","Apr 16, 2023 04:32:48 PM","server","Dell Inc. PowerEdge M620","Linux","Linux,Red Hat Enterprise Server release 6.6 (Santiago) 2.6.32-504.1.3.el6.x86_64","64 bit","31 GB",2,"Intel(R) Xeon(R) CPU E5-2620 v2 @ 2.10GHz",24,"Online","Connected","Up to date","Completed( Apr 16, 2023 05:41:55 PM )","172.31.49.167","No","Off","565dccc3-6cd7-2675-2d5f-035b28e6bd25",1664584779767839540,"N/A","N/A","Not disabled","N/A","Nov 08, 2023 08:53:58 PM","RPM","No","No","disabled","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","No","N/A","N/A"
"sprdapecgru02","Default site","N/A","root","SERVIDORES LINUX","ACN : SAP, Impacto : A-Catastrófico","unknown","GRUPO INVEPAR","177.130.117.155","24.1.1.16","N/A","Apr 16, 2023 04:30:33 PM","server","Dell Inc. PowerEdge M620","Linux","Linux,Red Hat Enterprise Server release 6.6 (Santiago) 2.6.32-504.1.3.el6.x86_64","64 bit","31 GB",2,"Intel(R) Xeon(R) CPU E5-2620 v2 @ 2.10GHz",24,"Online","Connected","Up to date","Completed( Apr 16, 2023 05:38:39 PM )","172.31.49.153","No","Off","563e1b0f-eb40-ca02-780e-126107ccb374",1664583641551128347,"N/A","N/A","Not disabled","N/A","Jan 22, 2025 11:49:07 PM","RPM","No","No","disabled","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","No","N/A","N/A"
"sprdbdoragru05.gru.local","Default site","N/A","root","SERVIDORES BANCO DE DADOS","ACN : CMS","gru.local","GRUPO INVEPAR","177.130.117.155","23.1.1.7","N/A","Apr 16, 2023 03:12:28 PM","server","Dell Inc. PowerEdge M820","Linux","Linux,Red Hat Enterprise Server release 6.10 (Santiago) 2.6.32-754.35.1.el6.x86_64","64 bit","252 GB",2,"Intel(R) Xeon(R) CPU E5-4640 0 @ 2.40GHz",32,"Online","Connected","Up to date","Completed( Apr 16, 2023 07:18:53 PM )","172.31.49.92","No","Off","56fb7361-94a9-3d85-c305-728d09443006",1664544341550022769,"N/A","N/A","Disabled completely by the user","N/A","Nov 17, 2023 06:51:39 PM","RPM","No","No","disabled","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","No","N/A","N/A"
"sprdbdoragru04.gru.local","Default site","N/A","root","SERVIDORES BANCO DE DADOS","ACN : TRANSELEVADOR","gru.local","GRUPO INVEPAR","177.130.117.155","23.1.1.7","N/A","Apr 16, 2023 03:10:24 PM","server","Dell Inc. PowerEdge M820","Linux","Linux,Red Hat Enterprise Server release 6.10 (Santiago) 2.6.32-754.35.1.el6.x86_64","64 bit","252 GB",2,"Intel(R) Xeon(R) CPU E5-4640 0 @ 2.40GHz",32,"Online","Connected","Up to date","Completed( Apr 16, 2023 07:45:20 PM )","172.31.49.91","No","Off","56de28ea-9650-ca15-c0a2-5b35acc0746b",1664543306295086342,"N/A","N/A","Disabled completely by the user","N/A","Dec 06, 2024 04:47:53 AM","RPM","No","No","disabled","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","No","N/A","N/A"
"sprdapsmgru01","Default site","N/A","root","SERVIDORES LINUX","ACN : SAP, Impacto : B-Perigoso","unknown","GRUPO INVEPAR","177.130.117.155","23.1.1.7","N/A","Apr 16, 2023 02:38:50 PM","server","Dell Inc. PowerEdge M620","Linux","Linux,Red Hat Enterprise Server release 6.6 (Santiago) 2.6.32-431.el6.x86_64","64 bit","31 GB",2,"Intel(R) Xeon(R) CPU E5-2630 v2 @ 2.60GHz",24,"Online","Connected","Up to date","Completed( Apr 16, 2023 04:55:02 PM )","172.31.49.146","No","Off","5626177d-cdd1-cfd6-45d7-d8c777b44a96",1664527412080031056,"N/A","N/A","Not disabled","N/A","Dec 04, 2024 03:10:15 PM","RPM","No","No","disabled","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","No","N/A","N/A"
"sprdappigru01","Default site","N/A","root","SERVIDORES LINUX","ACN : SAP, Impacto : E-insignificante","gru.local","GRUPO INVEPAR","177.130.117.155","23.1.1.7","N/A","Apr 16, 2023 02:32:41 PM","server","Dell Inc. PowerEdge M620","Linux","Linux,Red Hat Enterprise Server release 6.6 (Santiago) 2.6.32-504.8.1.el6.x86_64","64 bit","63 GB",2,"Intel(R) Xeon(R) CPU E5-2630 v2 @ 2.60GHz",12,"Online","Connected","Up to date","Completed( Apr 16, 2023 03:38:10 PM )","172.31.49.155","No","Off","56d0453a-5ad0-ae7d-8fff-bb3589bbbc8e",1664524321188233758,"N/A","N/A","Not disabled","N/A","Oct 11, 2024 12:59:30 PM","RPM","No","No","disabled","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","No","N/A","N/A"
"sprdapecgru05","Default site","N/A","root","SERVIDORES LINUX","ACN : SAP, Impacto : A-Catastrófico","unknown","GRUPO INVEPAR","177.130.117.155","23.1.1.7","N/A","Apr 16, 2023 02:29:52 PM","server","Dell Inc. PowerEdge M620","Linux","Linux,Red Hat Enterprise Server release 6.6 (Santiago) 2.6.32-504.1.3.el6.x86_64","64 bit","31 GB",2,"Intel(R) Xeon(R) CPU E5-2620 v2 @ 2.10GHz",24,"Online","Connected","Up to date","Completed( Apr 16, 2023 03:39:17 PM )","172.31.49.166","No","Off","56a8831c-e154-15d5-6640-2690c45f2be0",1664522901332371734,"N/A","N/A","Not disabled","N/A","Aug 31, 2024 01:53:21 AM","RPM","No","No","disabled","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","No","N/A","N/A"
"sprdapecgru04","Default site","N/A","root","SERVIDORES LINUX","ACN : SAP, Impacto : A-Catastrófico","unknown","GRUPO INVEPAR","200.174.72.155","23.1.1.7","N/A","Apr 16, 2023 02:28:21 PM","server","Dell Inc. PowerEdge M620","Linux","Linux,Red Hat Enterprise Server release 6.6 (Santiago) 2.6.32-504.8.1.el6.x86_64","64 bit","63 GB",2,"Intel(R) Xeon(R) CPU E5-2650 v2 @ 2.60GHz",32,"Online","Connected","Up to date","Completed( Apr 16, 2023 03:42:43 PM )","172.31.49.165","No","Off","56936251-7c66-dba4-7165-15199db02366",1664522137264368758,"N/A","N/A","Not disabled","N/A","Jan 20, 2025 03:54:28 PM","RPM","No","No","disabled","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","No","N/A","N/A"
"sprdapecgru03","Default site","N/A","root","SERVIDORES LINUX","ACN : SAP, Impacto : A-Catastrófico","unknown","GRUPO INVEPAR","177.130.117.155","23.1.1.7","N/A","Apr 16, 2023 02:26:52 PM","server","Dell Inc. PowerEdge M620","Linux","Linux,Red Hat Enterprise Server release 6.6 (Santiago) 2.6.32-504.1.3.el6.x86_64","64 bit","31 GB",2,"Intel(R) Xeon(R) CPU E5-2620 v2 @ 2.10GHz",24,"Online","Connected","Up to date","Completed( Apr 16, 2023 03:34:13 PM )","172.31.49.154","No","Off","567e7df5-4dab-b733-f95e-a61a80964012",1664521390535618755,"N/A","N/A","Not disabled","N/A","Jul 27, 2023 12:45:37 AM","RPM","No","No","disabled","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","No","N/A","N/A"
"sprdapecgru01","Default site","N/A","root","SERVIDORES LINUX","ACN : SAP, Impacto : A-Catastrófico","unknown","GRUPO INVEPAR","200.174.72.155","23.1.1.7","N/A","Apr 16, 2023 02:25:12 PM","server","Dell Inc. PowerEdge M620","Linux","Linux,Red Hat Enterprise Server release 6.6 (Santiago) 2.6.32-504.8.1.el6.x86_64","64 bit","63 GB",2,"Intel(R) Xeon(R) CPU E5-2650 v2 @ 2.60GHz",32,"Online","Connected","Up to date","Completed( Apr 16, 2023 04:07:50 PM )","172.31.49.152","No","Off","566724a6-3e6e-9dc5-fc0f-d98c232e4f25",1664520548310948216,"N/A","N/A","Not disabled","N/A","Jul 27, 2023 12:48:59 AM","RPM","No","No","disabled","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","No","N/A","N/A"
"SPRDAPCMSGRU07","Default site","N/A","root","SERVIDORES LINUX","None","unknown","GRUPO INVEPAR","200.174.72.155","23.1.1.7","N/A","Apr 16, 2023 01:42:24 PM","server","Dell Inc. PowerEdge M620","Linux","Linux,Red Hat Enterprise release 8.7 (Ootpa) 4.18.0-425.10.1.el8_7.x86_64","64 bit","63 GB",2,"Intel(R) Xeon(R) CPU E5-2640 0 @ 2.50GHz",24,"Online","Connected","Up to date","Completed( Apr 16, 2023 02:54:04 PM )","172.31.49.99","No","Off","560ef8f4-7f0f-1276-43ac-cec6cb16c458",1664499012370932612,"N/A","N/A","Not disabled","N/A","Apr 06, 2023 05:36:11 PM","RPM","No","No","disabled","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","No","N/A","N/A"
